chrf,comet_seg,esa_bin,esa_score,id,langpair,src_lang,tgt_lang
14.831392234213647,,(0-82],53.0,41,en-zh,en,zh
12.00418538570825,,(0-82],79.0,218,en-zh,en,zh
64.0004508661105,,(82-98],96.0,971,en-es,en,es
71.9247364720993,,(98-100],100.0,173,en-ru,en,ru
4.273504273504273,,(98-100],99.0,314,en-zh,en,zh
0.3623188405797101,,(82-98],96.0,6,en-zh,en,zh
53.21803616219284,,(82-98],90.0,808,en-es,en,es
22.497874036877917,,(82-98],94.0,216,en-ru,en,ru
37.56385168636896,,(0-82],73.0,185,en-zh,en,zh
0.8650519031141869,,(82-98],97.0,179,en-zh,en,zh
67.12266793340193,,(98-100],100.0,633,en-es,en,es
100.0,,(98-100],99.0,474,en-ru,en,ru
38.99331269233796,,(98-100],99.0,901,en-zh,en,zh
68.54986705746286,,(82-98],94.0,313,en-zh,en,zh
49.93289807719099,,(98-100],99.0,216,en-es,en,es
10.497784651340455,,(98-100],99.0,948,en-ru,en,ru
87.44727343148115,,(98-100],100.0,475,en-ru,en,ru
25.83707119195018,,UNBINNED,98.0,578,en-zh,en,zh
66.38465509651112,,UNBINNED,92.0,787,en-es,en,es
70.12214217367078,,(98-100],100.0,692,en-ru,en,ru
